물품식별번호,중분류그룹번호,영문물품설명,영문카테고리명,카테고리명,대분류그룹번호,영문제작홈페이지주소,입력일자,영문업체설명

We will work with you to find the right system to meet your design's aesthetics and performance.

DOUBLE SLIDING WINDOWS  250MM
Product details
 Aluminium Profiles : 6063-T5
 Aluminium Alloy : 1.2mm--2.0mm, Normally 1.4mm for window, 2.0mm for door
 ALU Wall Thickness
 
Surface Finishing and Color : Anodized, Sliver & Bronze / Powder Coating,  colore should be confirm with buyer / Electrophoresis, Sliver& Champagne / PVDF
 
With thermal break aluminium system design for more energy saving function
 

Glass 
 Type : Float glass / Insulated double glass / Insulated triple glass / Reflective   glass / Low-E glass / Tempered glass / Laminated glass / Customized art glass 
 Thickness :  5~6mm
 Color : clear/super clear/ tinted blue/green/coffee brown/grey
 
Hardware
High quality, made in korea / made in Germany
 
Accessories
 Use EPDM  sealant rubber   
 Stainless steel 304# accessories.                                          

Production standard
 Basis on the shop drawings which approved by the buyer",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22872150,202506000000,"Product Details
 Place of Origin Jeollabuk-do, South Korea 
 Brand Name wonjin aluminum 
 Frame Material Aluminum Alloy 
 Open Style Sliding 
 Type Sliding Windows 
 Opening Pattern Horizontal 
 frame aluminum 

Product Name
 double double sliding window 

Product Keyword
 profile sliding windows 

More Keywords

Listing Description
 Detailed Description : Innovative design and engineering  aluminium double sliding windows (250mm)   

Our productions is a professional leader in design, manufacture and install architectural envelopes, including aluminium curtain walls, windows, door systems ., etc for domestic and international markets. 
we have full commitment from concept through to completion delivering the project on time and budget. Our productions developed to provide a specialist service in the design, manufacture and installation of glazed structures comprising glass facades, rooflights, canopies, bridges, balustrades and bespoke projects. Our designs are produced using tried and proven details developed by our own in-house engineers. Attention to detail and pride in our work enable to offer a service which is second to none.

We will work with you to find the right system to meet your design's aesthetics and performance.

DOUBLE SLIDING WINDOWS  250MM
Product details
 Aluminium Profiles : 6063-T5
 Aluminium Alloy : 1.2mm--2.0mm, Normally 1.4mm for window, 2.0mm for door
 ALU Wall Thickness
 
Surface Finishing and Color : Anodized, Sliver & Bronze / Powder Coating,  colore should be confirm with buyer / Electrophoresis, Sliver& Champagne / PVDF
 
With thermal break aluminium system design for more energy saving function
 

Glass 
 Type : Float glass / Insulated double glass / Insulated triple glass / Reflective   glass / Low-E glass / Tempered glass / Laminated glass / Customized art glass 
 Thickness :  5~6mm
 Color : clear/super clear/ tinted blue/green/coffee brown/grey
 
Hardware
High quality, made in korea / made in Germany
 
Accessories
 Use EPDM  sealant rubber   
 Stainless steel 304# accessories.                                          

Production standard
 Basis on the shop drawings which approved by the buyer",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22949354,202506000000,"Product Category : Construction & Real Estate>> Doors & Windows>> Windows 
Product Details
Place of Origin : Jeollabuk-do, South Korea 
Brand Name : wonjin aluminum 
Frame Material : Aluminum Alloy 
Open Style : Swing 
Type : Basement Windows 
Opening Pattern : Vertical 
frame : aluminum 
 
Product Name : Aluminium Alloy Projected Window 

Product Keyword : general aluminium windows
 
More Keywords
Listing Description
 

Detailed Description
Innovative design and engineering  94mm project window    
Our productions is a professional leader in design, manufacture and install architectural envelopes, including aluminium curtain walls, windows, door systems ., etc for domestic and international markets. 

we have full commitment from concept through to completion delivering the project on time and budget. Our productions developed to provide a specialist service in the design, manufacture and installation of glazed structures comprising glass facades, rooflights, canopies, bridges, balustrades and bespoke projects. Our designs are produced using tried and proven details developed by our own in-house engineers. Attention to detail and pride in our work enable to offer a service which is second to none.

We will work with you to find the right system to meet your design's aesthetics and performance.

94mm project window 
  WINDOWS : Technical Specifications / Options( Projected Window )
 Suitable For : Outdoor
 Glazed Option : Double Glazed/Laminated Glass
 Materials : Aluminium Alloy 6063T5
 Hardware&Fittings : German Brand/ korea Brand
 Mesh : Stainless steel security mesh 
 Opening Style : Fixed+Top Hung/Side Hung
 Surface Finish : Natural anodized, Wood grain, PVDF
 Application : Residential House, Hotel, School.
               Maintain view, Space-saving 

Min. Order Quantity : Square Meter/Square Meters  
Port : korea port 
Payment Terms : L/C   D/A   D/P   T/T   Western Union    
Supply Ability : 100000  Square Meter/Square Meters / Month  
Packaging Details : safety packing",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22887085,202506000000,"Browse Product 

Product Category
Construction & Real Estate>> Doors & Windows>> Windows 

Product Details
 Place of Origin Jeollabuk-do, South Korea 
 Brand Name wonjin aluminum 
 Frame Material Aluminum Alloy 
 Open Style Sliding 
 Type Sliding Windows 
 Opening Pattern Horizontal 
 frame aluminum 

Product Name
 double sliding window 

Product Keyword
 profile sliding windows 

More Keywords

Listing Description
 Detailed Description : Innovative design and engineering  aluminium double sliding windows (220mm)   

Our productions is a professional leader in design, manufacture and install architectural envelopes, including aluminium curtain walls, windows, door systems ., etc for domestic and international markets. 
we have full commitment from concept through to completion delivering the project on time and budget. Our productions developed to provide a specialist service in the design, manufacture and installation of glazed structures comprising glass facades, rooflights, canopies, bridges, balustrades and bespoke projects. Our designs are produced using tried and proven details developed by our own in-house engineers. Attention to detail and pride in our work enable to offer a service which is second to none.

We will work with you to find the right system to meet your design's aesthetics and performance.

 

 

DOUBLE SLIDING WINDOWS  220MM
Product details
 Aluminium Profiles : 6063-T5
 Aluminium Alloy : 1.2mm--2.0mm, Normally 1.4mm for window, 2.0mm for door
 ALU Wall Thickness
 
Surface Finishing and Color : Anodized, Sliver & Bronze / Powder Coating,  colore should be confirm with buyer / Electrophoresis, Sliver& Champagne / PVDF
 
With thermal break aluminium system design for more energy saving function
 

Glass 
 Type : Float glass / Insulated double glass / Insulated triple glass / Reflective   glass / Low-E glass / Tempered glass / Laminated glass / Customized art glass 
 Thickness :  5~6mm
 Color : clear/super clear/ tinted blue/green/coffee brown/grey
 
Hardware
High quality, made in korea / made in Germany
 
Accessories
 Use EPDM  sealant rubber   
 Stainless steel 304# accessories.                                          

Production standard
 Basis on the shop drawings which approved by the buyer",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22887090,202506000000,"Product Category : Construction & Real Estate>> Doors & Windows>> Windows 
Product Details
Place of Origin : Jeollabuk-do, South Korea 
Brand Name : wonjin aluminum 
Frame Material : Aluminum Alloy 
Open Style : Swing 
Type : Basement Windows 
Opening Pattern : Vertical 
frame : aluminum 
 
Product Name : Aluminium Alloy Projected Window 

Product Keyword : general aluminium windows
 
More Keywords
Listing Description
 

Detailed Description
Innovative design and engineering  170mm project window    
Our productions is a professional leader in design, manufacture and install architectural envelopes, including aluminium curtain walls, windows, door systems ., etc for domestic and international markets. 

we have full commitment from concept through to completion delivering the project on time and budget. Our productions developed to provide a specialist service in the design, manufacture and installation of glazed structures comprising glass facades, rooflights, canopies, bridges, balustrades and bespoke projects. Our designs are produced using tried and proven details developed by our own in-house engineers. Attention to detail and pride in our work enable to offer a service which is second to none.

We will work with you to find the right system to meet your design's aesthetics and performance.

170mm project window 
  WINDOWS : Technical Specifications / Options( Projected Window )
 Suitable For : Outdoor
 Glazed Option : Double Glazed/Laminated Glass
 Materials : Aluminium Alloy 6063T5
 Hardware&Fittings : German Brand/ korea Brand
 Mesh : Stainless steel security mesh 
 Opening Style : Fixed+Top Hung/Side Hung
 Surface Finish : Natural anodized, Wood grain, PVDF
 Application : Residential House, Hotel, School.
               Maintain view, Space-saving 

Min. Order Quantity : Square Meter/Square Meters  
Port : korea port 
Payment Terms : L/C   D/A   D/P   T/T   Western Union    
Supply Ability : 100000  Square Meter/Square Meters / Month  
Packaging Details : safety packing
Delivery Time : within 30days",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22925781,202506000000,"Product Category
Construction & Real Estate>> Doors & Windows>> Windows 

Product Details

Place of Origin : Jeollabuk-do, South Korea 
Brand Name : WONJIN ALUMINIUM 
Model Number : WJ-CAW-C03(37) 
Frame Material : Aluminum Alloy 
Open Style : Fixed 
Type : Curtain wall 
Opening Pattern : Horizontal 
Finishing : Fluoroplastics coating(2 coat) 
Bar size : 170mm x 60mm 
Performance : heat insulation 
Glass : Triple Window Glass System

Product Name : Aluminium curtain wall(170mm) 
Product Keyword : aluminium curtain wall
More Keywords : aluminium profile,aluminium window 
Aluminium curtain wall. WJ-CAW-C03(37)

Product Description
 - Bar size : 170 x 60 (mm)
 - Fluoroplastics coating(2 coat)",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-18,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22930249,202506000000,"Product Category
Construction & Real Estate>> Doors & Windows>> Windows 

Product Details

Place of Origin : Jeollabuk-do, South Korea 
Brand Name : WONJIN ALUMINIUM 
Model Number : WJ-CAW-C03(47) 
Frame Material : Aluminum Alloy 
Open Style : Fixed 
Type : Hidden Curtain wall 
Opening Pattern : Horizontal 
Finishing : Fluoroplastics coating(2 coat) 
Bar size : 153mm x 60mm 
Performance : heat insulation 
Glass : Triple Window Glass System

Product Name : Aluminium Hidden curtain wall(153mm) 
Product Keyword : aluminium curtain wall
More Keywords : aluminium profile,aluminium window 
Aluminium hidden curtain wall. WJ-CAW-C03(47)

Product Description
 - Bar size : 153 x 60 (mm)
 - Fluoroplastics coating(2 coat)",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2018-01-16,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22898550,202506000000,"Product Details
 Place of Origin Jeollabuk-do, South Korea 
 Brand Name wonjin aluminum 
 Frame Material Aluminum Alloy 
 Open Style Sliding 
 Type Sliding Windows 
 Opening Pattern Horizontal 
 frame aluminum 

Product Name
 double double sliding window 

Product Keyword
 profile sliding windows 

More Keywords

Listing Description
 Detailed Description : Innovative design and engineering  aluminium double sliding windows (250mm)   

Our productions is a professional leader in design, manufacture and install architectural envelopes, including aluminium curtain walls, windows, door systems ., etc for domestic and international markets. 
we have full commitment from concept through to completion delivering the project on time and budget. Our productions developed to provide a specialist service in the design, manufacture and installation of glazed structures comprising glass facades, rooflights, canopies, bridges, balustrades and bespoke projects. Our designs are produced using tried and proven details developed by our own in-house engineers. Attention to detail and pride in our work enable to offer a service which is second to none.

We will work with you to find the right system to meet your design's aesthetics and performance.

DOUBLE SLIDING WINDOWS  250MM
Product details
 Aluminium Profiles : 6063-T5
 Aluminium Alloy : 1.2mm--2.0mm, Normally 1.4mm for window, 2.0mm for door
 ALU Wall Thickness
 
Surface Finishing and Color : Anodized, Sliver & Bronze / Powder Coating,  colore should be confirm with buyer / Electrophoresis, Sliver& Champagne / PVDF
 
With thermal break aluminium system design for more energy saving function
 

Glass 
 Type : Float glass / Insulated double glass / Insulated triple glass / Reflective   glass / Low-E glass / Tempered glass / Laminated glass / Customized art glass 
 Thickness :  5~6mm
 Color : clear/super clear/ tinted blue/green/coffee brown/grey
 
Hardware
High quality, made in korea / made in Germany
 
Accessories
 Use EPDM  sealant rubber   
 Stainless steel 304# accessories.                                          

Production standard
 Basis on the shop drawings which approved by the buyer",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2016-01-15,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

20963169,202506000000,"Product Details

Place of Origin : Jeollabuk-do, South Korea 
Brand Name : WONJIN ALUMINIUM 
Model Number : WJ-AG-03 
Frame Material : Aluminum Alloy 
Type : Gallery window 
Finishing : Fluoroplastics coating(2 coat) 
Bar size : 59mm 
 

Product Name
Aluminium gallery window 

Product Keyword
aluminium gallery window
 

More Keywords
aluminium profile,aluminium window 

Product Description
Aluminium gallery window.
WJ-AG-03
 - Bar size : 59 (mm)
 - Fluoroplastics coating(2 coat)",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2016-01-15,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

20963172,202506000000,"Product Details

Place of Origin : Jeollabuk-do, South Korea 
Brand Name : WONJIN ALUMINIUM 
Model Number : WJ-AW-SC03 
Frame Material : Aluminum Alloy 
Open Style : Sliding 
Type : Screen Windows 
Feature Folding Screen 
Screen Netting Material Stainless Steel 
Finishing Fluoroplastics coating(2 coat) 
Bar size 15.5mm 
 
Product Name
Aluminium screen window frame 

Product Keyword
Aluminium screen window frame
 
More Keywords
aluminium profile,aluminium window 

Product Description
Aluminium screen window frame.
WJ-AW-SC03
 - Bar size : 15.5 (mm)
 - Fluoroplastics coating(2 coat)",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2018-02-13,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22925770,202506000000,"Product Details
Place of Origin         Jeollabuk-do, South Korea 
Brand Name            WONJIN ALUMINIUM 
Model Number          WJ-AW-CFIX03(02) 
Frame Material         Aluminum Alloy 
Open Style             Fixed 
Type                   Fixed window 
Finishing Fluoroplastics coating(2 coat) 
Bar size 150mm x 45mm 
Performance heat insulation 
 
Product Name
Aluminium heat insulation fixed window 

Product Keyword
heat insulation windows
 
More Keywords
aluminium profile,aluminium window 

Product Description
Aluminium heat insulation fixed window .
WJ-AW-CFIX03(02)
 - Bar size : 150 x 45  (mm)
 - Fluoroplastics coating(2 coat)
 - Heat insulation fixed window",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22944695,202506000000,"Product Details
Place of Origin         Jeollabuk-do, South Korea 
Brand Name            WONJIN ALUMINIUM 
Model Number          WJ-AW-CFIX03(04) 
Frame Material         Aluminum Alloy 
Open Style             Fixed 
Type                   hidden Fixed window 
Finishing Fluoroplastics coating(2 coat) 
Bar size 150mm x 45mm 
Performance heat insulation 
 
Product Name
Aluminium heat insulation fixed window 

Product Keyword
heat insulation windows
 
More Keywords
aluminium profile,aluminium window 

Product Description
Aluminium heat insulation fixed window .
WJ-AW-CFIX03(04)
 - Bar size : 150 x 45  (mm)
 - Fluoroplastics coating(2 coat)
 - Heat insulation fixed window",Other Construction & Building supplies,기타 건설 장비,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154202,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 3 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 3 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 3 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154182,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 1KW 2KW 3KW 5KW 
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 1KW 2KW 3KW 5KW 

Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 3~5KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154189,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 10 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 10 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 10 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154195,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 3 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 3 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 3 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154187,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 10 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 10 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 10 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-21,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154190,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 10 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 10 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 10 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22154199,202506000000,"Product Details

Place of Origin   : Jeollabuk-do, South Korea 
Brand Name      : wonjin 
Specification      : Normal 
Application       : Home 
Output Voltage (V) : Depend 
Load Power (W)    : Depend 
Solar Power (W)    : 3 ~ 50KW
Work Time (h)     : 24 Hours 
 

Product Name : Solar Power Generator System for Portable Home Use 3 ~ 50KW
Product Keyword :solar system price for home use

Photovoltaic Power Generation

Application
The photovoltaic Power system convert solar energy to the eletrical energy 
and supply electricity to buildings(residence, office, factory) for energy savings. 

Features
Easy to be installed with no mechanical mountings, repair & maintenance is almost
necessary and semi-permanent renewable system with very high reliability.
The photovoltaic Power system is eco-friendly owing to being free of environmenta 
contamination. 

Model :  3~5KW solar energy system  

Product Application: residential area /community area/  outdoor working  

Product Features:
>Output power:AC 3 ~ 50KW
>Voltage :DC12V +AC220V OR 110V  10±V%
 
* WONJIN service
- Consulting               /      - Costomization    /         - Design
- Integaration             /      - Training          /         - Maintenance
- Monitoring System

* WONJIN service
- Consulting               
- Costomization
- Design
- Integaration
- Training
- Maintenance
- Monitoring System",Other environmental products,친환경 제품,201508000000,http://www.won-jin.net/en/,2023-12-28,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"
